"tcga_id","Total_number_SNVs","Number_of_clusters","Number_of_clonal_SNVs","Number_of_subclonal_SNVs","Total_number_SNVs_CDS","Number_subclonal_SNVs_CDS","Subclonal_fraction","sML","cancer_type"
"TCGA-3C-AAAU",43,5,12,31,28,19,0.720930233,0.678571429,"BRCA"
"TCGA-3C-AALI",780,2,704,76,563,57,0.097435897,0.101243339,"BRCA"
"TCGA-3C-AALJ",64,3,53,11,39,4,0.171875,0.102564103,"BRCA"
"TCGA-3C-AALK",61,3,23,38,48,29,0.62295082,0.604166667,"BRCA"
"TCGA-5L-AAT0",265,3,98,167,192,126,0.630188679,0.65625,"BRCA"
"TCGA-5L-AAT1",1899,1,1899,0,1330,0,0,0,"BRCA"
"TCGA-5T-A9QA",81,2,44,37,66,32,0.456790123,0.484848485,"BRCA"
"TCGA-A1-A0SD",37,3,28,9,33,9,0.243243243,0.272727273,"BRCA"
"TCGA-A1-A0SE",34,3,17,17,34,17,0.5,0.5,"BRCA"
"TCGA-A1-A0SH",128,2,110,18,103,15,0.140625,0.145631068,"BRCA"
"TCGA-A1-A0SI",258,2,236,22,218,20,0.085271318,0.091743119,"BRCA"
"TCGA-A1-A0SJ",33,3,5,28,30,25,0.848484848,0.833333333,"BRCA"
"TCGA-A1-A0SK",71,4,53,18,60,17,0.253521127,0.283333333,"BRCA"
"TCGA-A1-A0SM",32,4,18,14,28,13,0.4375,0.464285714,"BRCA"
"TCGA-A1-A0SN",70,2,66,4,58,4,0.057142857,0.068965517,"BRCA"
"TCGA-A1-A0SO",344,4,115,229,306,208,0.665697674,0.679738562,"BRCA"
"TCGA-A1-A0SP",65,4,31,34,55,28,0.523076923,0.509090909,"BRCA"
"TCGA-A2-A04N",51,3,9,42,46,38,0.823529412,0.826086957,"BRCA"
"TCGA-A2-A04P",156,2,126,30,127,28,0.192307692,0.220472441,"BRCA"
"TCGA-A2-A04Q",68,2,29,39,58,32,0.573529412,0.551724138,"BRCA"
"TCGA-A2-A04R",95,2,84,11,82,6,0.115789474,0.073170732,"BRCA"
"TCGA-A2-A04T",102,2,92,10,87,10,0.098039216,0.114942529,"BRCA"
"TCGA-A2-A04U",60,4,43,17,55,15,0.283333333,0.272727273,"BRCA"
"TCGA-A2-A04V",37,3,30,7,27,6,0.189189189,0.222222222,"BRCA"
"TCGA-A2-A04W",175,2,161,14,151,11,0.08,0.072847682,"BRCA"
"TCGA-A2-A04X",47,3,14,33,34,25,0.70212766,0.735294118,"BRCA"
"TCGA-A2-A04Y",53,2,42,11,46,9,0.20754717,0.195652174,"BRCA"
"TCGA-A2-A0CL",191,2,16,175,168,154,0.916230366,0.916666667,"BRCA"
"TCGA-A2-A0CM",68,2,61,7,61,5,0.102941176,0.081967213,"BRCA"
"TCGA-A2-A0CQ",48,3,33,15,40,15,0.3125,0.375,"BRCA"
"TCGA-A2-A0CT",116,3,88,28,99,25,0.24137931,0.252525253,"BRCA"
"TCGA-A2-A0CU",55,4,24,31,44,26,0.563636364,0.590909091,"BRCA"
"TCGA-A2-A0CV",26,1,26,0,25,0,0,0,"BRCA"
"TCGA-A2-A0CW",83,3,72,11,69,11,0.13253012,0.15942029,"BRCA"
"TCGA-A2-A0CX",342,2,300,42,296,37,0.122807018,0.125,"BRCA"
"TCGA-A2-A0CZ",24,3,5,19,21,17,0.791666667,0.80952381,"BRCA"
"TCGA-A2-A0D0",105,2,81,24,86,22,0.228571429,0.255813953,"BRCA"
"TCGA-A2-A0D1",69,3,38,31,59,29,0.449275362,0.491525424,"BRCA"
"TCGA-A2-A0D2",102,3,75,27,89,24,0.264705882,0.269662921,"BRCA"
"TCGA-A2-A0D3",33,3,29,4,30,3,0.121212121,0.1,"BRCA"
"TCGA-A2-A0D4",39,4,8,31,37,30,0.794871795,0.810810811,"BRCA"
"TCGA-A2-A0EM",33,3,20,13,31,12,0.393939394,0.387096774,"BRCA"
"TCGA-A2-A0EO",42,3,20,22,37,20,0.523809524,0.540540541,"BRCA"
"TCGA-A2-A0EQ",309,2,158,151,273,143,0.488673139,0.523809524,"BRCA"
"TCGA-A2-A0ER",34,4,25,9,27,8,0.264705882,0.296296296,"BRCA"
"TCGA-A2-A0ES",19,2,3,16,18,15,0.842105263,0.833333333,"BRCA"
"TCGA-A2-A0ET",69,3,22,47,56,37,0.68115942,0.660714286,"BRCA"
"TCGA-A2-A0EU",51,3,41,10,51,10,0.196078431,0.196078431,"BRCA"
"TCGA-A2-A0EV",79,3,70,9,68,8,0.113924051,0.117647059,"BRCA"
"TCGA-A2-A0EX",34,3,21,13,30,12,0.382352941,0.4,"BRCA"
"TCGA-A2-A0EY",268,3,235,33,226,27,0.123134328,0.119469027,"BRCA"
"TCGA-A2-A0ST",27,2,5,22,27,22,0.814814815,0.814814815,"BRCA"
"TCGA-A2-A0SU",36,2,27,9,29,7,0.25,0.24137931,"BRCA"
"TCGA-A2-A0SV",44,3,34,10,39,9,0.227272727,0.230769231,"BRCA"
"TCGA-A2-A0SW",64,2,60,4,58,4,0.0625,0.068965517,"BRCA"
"TCGA-A2-A0SX",37,4,22,15,27,11,0.405405405,0.407407407,"BRCA"
"TCGA-A2-A0SY",164,4,113,51,142,40,0.31097561,0.281690141,"BRCA"
"TCGA-A2-A0T0",209,3,162,47,180,39,0.224880383,0.216666667,"BRCA"
"TCGA-A2-A0T1",31,2,28,3,28,3,0.096774194,0.107142857,"BRCA"
"TCGA-A2-A0T2",33,3,27,6,24,2,0.181818182,0.083333333,"BRCA"
"TCGA-A2-A0T3",39,2,35,4,36,4,0.102564103,0.111111111,"BRCA"
"TCGA-A2-A0T6",27,2,23,4,24,4,0.148148148,0.166666667,"BRCA"
"TCGA-A2-A0T7",29,3,7,22,25,19,0.75862069,0.76,"BRCA"
"TCGA-A2-A0YC",29,3,14,15,22,12,0.517241379,0.545454545,"BRCA"
"TCGA-A2-A0YD",85,3,39,46,72,41,0.541176471,0.569444444,"BRCA"
"TCGA-A2-A0YE",45,3,35,10,37,8,0.222222222,0.216216216,"BRCA"
"TCGA-A2-A0YF",40,2,28,12,30,10,0.3,0.333333333,"BRCA"
"TCGA-A2-A0YG",74,2,63,11,66,9,0.148648649,0.136363636,"BRCA"
"TCGA-A2-A0YH",96,1,96,0,81,0,0,0,"BRCA"
"TCGA-A2-A0YI",16,2,15,1,13,1,0.0625,0.076923077,"BRCA"
"TCGA-A2-A0YJ",97,3,59,38,91,36,0.391752577,0.395604396,"BRCA"
"TCGA-A2-A0YK",460,1,460,0,399,0,0,0,"BRCA"
"TCGA-A2-A0YL",43,2,7,36,36,31,0.837209302,0.861111111,"BRCA"
"TCGA-A2-A0YM",109,3,89,20,93,17,0.183486239,0.182795699,"BRCA"
"TCGA-A2-A0YT",73,2,69,4,63,4,0.054794521,0.063492063,"BRCA"
"TCGA-A2-A1FV",46,2,36,10,42,10,0.217391304,0.238095238,"BRCA"
"TCGA-A2-A1FW",87,2,78,9,77,9,0.103448276,0.116883117,"BRCA"
"TCGA-A2-A1G4",37,3,30,7,33,6,0.189189189,0.181818182,"BRCA"
"TCGA-A2-A259",26,3,12,14,21,9,0.538461538,0.428571429,"BRCA"
"TCGA-A2-A25A",395,2,372,23,364,23,0.058227848,0.063186813,"BRCA"
"TCGA-A2-A25B",128,2,95,33,115,29,0.2578125,0.252173913,"BRCA"
"TCGA-A2-A25C",45,3,28,17,39,15,0.377777778,0.384615385,"BRCA"
"TCGA-A2-A25D",65,2,55,10,56,9,0.153846154,0.160714286,"BRCA"
"TCGA-A2-A25E",61,2,53,8,52,6,0.131147541,0.115384615,"BRCA"
"TCGA-A2-A3XU",29,4,11,18,17,10,0.620689655,0.588235294,"BRCA"
"TCGA-A2-A3XV",49,2,45,4,37,3,0.081632653,0.081081081,"BRCA"
"TCGA-A2-A3XW",17,2,2,15,8,8,0.882352941,1,"BRCA"
"TCGA-A2-A3XX",50,1,50,0,35,0,0,0,"BRCA"
"TCGA-A2-A3Y0",234,2,212,22,173,17,0.094017094,0.098265896,"BRCA"
"TCGA-A2-A4S1",92,2,71,21,68,17,0.22826087,0.25,"BRCA"
"TCGA-A2-A4S2",39,2,36,3,30,3,0.076923077,0.1,"BRCA"
"TCGA-A2-A4S3",107,2,90,17,77,14,0.158878505,0.181818182,"BRCA"
"TCGA-A7-A0CD",34,3,23,11,28,10,0.323529412,0.357142857,"BRCA"
"TCGA-A7-A0CE",136,3,111,25,114,23,0.183823529,0.201754386,"BRCA"
"TCGA-A7-A0CG",66,2,39,27,57,22,0.409090909,0.385964912,"BRCA"
"TCGA-A7-A0CH",38,4,22,16,34,16,0.421052632,0.470588235,"BRCA"
"TCGA-A7-A0CJ",70,4,53,17,61,16,0.242857143,0.262295082,"BRCA"
"TCGA-A7-A0D9",32,5,19,13,28,12,0.40625,0.428571429,"BRCA"
"TCGA-A7-A0DA",183,3,153,30,147,20,0.163934426,0.136054422,"BRCA"
"TCGA-A7-A13D",137,2,126,11,94,10,0.080291971,0.106382979,"BRCA"
"TCGA-A7-A13F",42,3,32,10,34,7,0.238095238,0.205882353,"BRCA"
"TCGA-A7-A13G",31,2,28,3,26,2,0.096774194,0.076923077,"BRCA"
"TCGA-A7-A26E",61,2,56,5,46,4,0.081967213,0.086956522,"BRCA"
"TCGA-A7-A26F",49,3,33,16,43,14,0.326530612,0.325581395,"BRCA"
"TCGA-A7-A26G",62,2,58,4,55,4,0.064516129,0.072727273,"BRCA"
"TCGA-A7-A26I",41,2,38,3,37,3,0.073170732,0.081081081,"BRCA"
"TCGA-A7-A2KD",51,2,48,3,36,2,0.058823529,0.055555556,"BRCA"
"TCGA-A7-A3RF",60,2,20,40,47,30,0.666666667,0.638297872,"BRCA"
"TCGA-A7-A4SD",68,2,60,8,47,6,0.117647059,0.127659574,"BRCA"
"TCGA-A7-A4SE",143,2,128,15,100,12,0.104895105,0.12,"BRCA"
"TCGA-A7-A56D",224,2,194,30,163,24,0.133928571,0.147239264,"BRCA"
"TCGA-A7-A5ZV",246,2,232,14,181,9,0.056910569,0.049723757,"BRCA"
"TCGA-A7-A5ZX",43,2,16,27,33,20,0.627906977,0.606060606,"BRCA"
"TCGA-A7-A6VX",171,2,129,42,124,29,0.245614035,0.233870968,"BRCA"
"TCGA-A7-A6VY",144,2,118,26,112,23,0.180555556,0.205357143,"BRCA"
"TCGA-A8-A06N",49,3,26,23,40,21,0.469387755,0.525,"BRCA"
"TCGA-A8-A06O",72,4,20,52,62,45,0.722222222,0.725806452,"BRCA"
"TCGA-A8-A06Q",293,2,223,70,252,63,0.23890785,0.25,"BRCA"
"TCGA-A8-A06R",70,2,64,6,53,4,0.085714286,0.075471698,"BRCA"
"TCGA-A8-A06T",33,2,31,2,25,0,0.060606061,0,"BRCA"
"TCGA-A8-A06U",90,3,78,12,74,12,0.133333333,0.162162162,"BRCA"
"TCGA-A8-A06X",257,2,224,33,216,28,0.128404669,0.12962963,"BRCA"
"TCGA-A8-A06Y",37,4,27,10,28,8,0.27027027,0.285714286,"BRCA"
"TCGA-A8-A06Z",94,4,23,71,77,57,0.755319149,0.74025974,"BRCA"
"TCGA-A8-A075",96,3,81,15,83,11,0.15625,0.13253012,"BRCA"
"TCGA-A8-A076",94,3,56,38,79,33,0.404255319,0.417721519,"BRCA"
"TCGA-A8-A079",88,3,36,52,75,47,0.590909091,0.626666667,"BRCA"
"TCGA-A8-A07B",78,3,64,14,69,13,0.179487179,0.188405797,"BRCA"
"TCGA-A8-A07E",70,3,46,24,61,22,0.342857143,0.360655738,"BRCA"
"TCGA-A8-A07G",75,3,34,41,66,36,0.546666667,0.545454545,"BRCA"
"TCGA-A8-A07I",51,3,42,9,41,9,0.176470588,0.219512195,"BRCA"
"TCGA-A8-A07J",48,3,21,27,40,22,0.5625,0.55,"BRCA"
"TCGA-A8-A07O",53,2,49,4,45,4,0.075471698,0.088888889,"BRCA"
"TCGA-A8-A07P",62,3,47,15,53,12,0.241935484,0.226415094,"BRCA"
"TCGA-A8-A07U",83,2,78,5,78,5,0.060240964,0.064102564,"BRCA"
"TCGA-A8-A07W",172,5,35,137,142,111,0.796511628,0.781690141,"BRCA"
"TCGA-A8-A07Z",22,4,5,17,18,13,0.772727273,0.722222222,"BRCA"
"TCGA-A8-A081",131,4,48,83,100,64,0.633587786,0.64,"BRCA"
"TCGA-A8-A082",23,3,17,6,21,5,0.260869565,0.238095238,"BRCA"
"TCGA-A8-A083",25,5,12,13,24,13,0.52,0.541666667,"BRCA"
"TCGA-A8-A084",80,2,73,7,64,5,0.0875,0.078125,"BRCA"
"TCGA-A8-A085",80,4,64,16,71,14,0.2,0.197183099,"BRCA"
"TCGA-A8-A086",22,3,12,10,19,7,0.454545455,0.368421053,"BRCA"
"TCGA-A8-A08A",24,3,16,8,21,7,0.333333333,0.333333333,"BRCA"
"TCGA-A8-A08F",166,3,86,80,139,63,0.481927711,0.45323741,"BRCA"
"TCGA-A8-A08G",61,3,42,19,49,15,0.31147541,0.306122449,"BRCA"
"TCGA-A8-A08H",166,4,43,123,147,111,0.740963855,0.755102041,"BRCA"
"TCGA-A8-A08I",47,4,9,38,40,33,0.808510638,0.825,"BRCA"
"TCGA-A8-A08J",44,4,15,29,36,24,0.659090909,0.666666667,"BRCA"
"TCGA-A8-A08L",262,2,236,26,220,23,0.099236641,0.104545455,"BRCA"
"TCGA-A8-A08O",26,1,26,0,23,0,0,0,"BRCA"
"TCGA-A8-A08R",316,2,183,133,273,124,0.420886076,0.454212454,"BRCA"
"TCGA-A8-A08S",63,5,22,41,54,35,0.650793651,0.648148148,"BRCA"
"TCGA-A8-A08T",51,5,12,39,40,29,0.764705882,0.725,"BRCA"
"TCGA-A8-A08X",43,2,35,8,40,8,0.186046512,0.2,"BRCA"
"TCGA-A8-A08Z",40,3,30,10,32,9,0.25,0.28125,"BRCA"
"TCGA-A8-A090",44,2,41,3,38,3,0.068181818,0.078947368,"BRCA"
"TCGA-A8-A091",25,2,19,6,22,6,0.24,0.272727273,"BRCA"
"TCGA-A8-A092",82,3,59,23,73,19,0.280487805,0.260273973,"BRCA"
"TCGA-A8-A093",126,2,114,12,111,12,0.095238095,0.108108108,"BRCA"
"TCGA-A8-A094",225,2,213,12,191,11,0.053333333,0.057591623,"BRCA"
"TCGA-A8-A095",201,2,158,43,154,35,0.213930348,0.227272727,"BRCA"
"TCGA-A8-A096",33,3,27,6,27,5,0.181818182,0.185185185,"BRCA"
"TCGA-A8-A097",122,3,98,24,106,21,0.196721311,0.198113208,"BRCA"
"TCGA-A8-A099",34,3,24,10,28,10,0.294117647,0.357142857,"BRCA"
"TCGA-A8-A09A",279,2,144,135,234,115,0.483870968,0.491452991,"BRCA"
"TCGA-A8-A09B",57,3,37,20,49,17,0.350877193,0.346938776,"BRCA"
"TCGA-A8-A09C",44,3,13,31,38,25,0.704545455,0.657894737,"BRCA"
"TCGA-A8-A09D",54,4,14,40,48,37,0.740740741,0.770833333,"BRCA"
"TCGA-A8-A09E",69,5,17,52,54,38,0.753623188,0.703703704,"BRCA"
"TCGA-A8-A09G",341,5,147,194,278,157,0.568914956,0.564748201,"BRCA"
"TCGA-A8-A09I",176,3,133,43,152,40,0.244318182,0.263157895,"BRCA"
"TCGA-A8-A09K",45,3,31,14,40,12,0.311111111,0.3,"BRCA"
"TCGA-A8-A09M",175,4,51,124,157,113,0.708571429,0.719745223,"BRCA"
"TCGA-A8-A09N",96,2,88,8,77,6,0.083333333,0.077922078,"BRCA"
"TCGA-A8-A09Q",187,3,75,112,161,101,0.598930481,0.627329193,"BRCA"
"TCGA-A8-A09R",74,2,52,22,64,17,0.297297297,0.265625,"BRCA"
"TCGA-A8-A09T",24,3,19,5,21,5,0.208333333,0.238095238,"BRCA"
"TCGA-A8-A09W",100,3,76,24,77,21,0.24,0.272727273,"BRCA"
"TCGA-A8-A09X",67,2,61,6,58,6,0.089552239,0.103448276,"BRCA"
"TCGA-A8-A09Z",1391,2,1288,103,1155,84,0.074047448,0.072727273,"BRCA"
"TCGA-A8-A0A1",53,3,33,20,47,17,0.377358491,0.361702128,"BRCA"
"TCGA-A8-A0A2",53,4,37,16,41,15,0.301886792,0.365853659,"BRCA"
"TCGA-A8-A0A4",35,3,30,5,28,4,0.142857143,0.142857143,"BRCA"
"TCGA-A8-A0A6",38,3,21,17,32,16,0.447368421,0.5,"BRCA"
"TCGA-A8-A0A7",282,3,61,221,235,188,0.783687943,0.8,"BRCA"
"TCGA-A8-A0A9",62,2,50,12,59,12,0.193548387,0.203389831,"BRCA"
"TCGA-A8-A0AD",35,2,33,2,27,1,0.057142857,0.037037037,"BRCA"
"TCGA-AC-A23C",133,2,97,36,119,29,0.270676692,0.243697479,"BRCA"
"TCGA-AC-A23H",5889,1,5889,0,5013,0,0,0,"BRCA"
"TCGA-AC-A2BK",109,2,99,10,77,7,0.091743119,0.090909091,"BRCA"
"TCGA-AC-A2FO",28,3,15,13,23,11,0.464285714,0.47826087,"BRCA"
"TCGA-AC-A2QH",28,4,8,20,26,20,0.714285714,0.769230769,"BRCA"
"TCGA-AC-A3OD",38,3,23,15,28,10,0.394736842,0.357142857,"BRCA"
"TCGA-AC-A3QQ",34,3,12,22,27,16,0.647058824,0.592592593,"BRCA"
"TCGA-AC-A3YI",20,2,3,17,16,14,0.85,0.875,"BRCA"
"TCGA-AC-A3YJ",36,4,15,21,23,11,0.583333333,0.47826087,"BRCA"
"TCGA-AC-A4ZE",72,3,59,13,47,9,0.180555556,0.191489362,"BRCA"
"TCGA-AC-A5EH",200,2,116,84,150,66,0.42,0.44,"BRCA"
"TCGA-AC-A5XU",106,4,34,72,74,50,0.679245283,0.675675676,"BRCA"
"TCGA-AC-A62V",100,2,94,6,77,6,0.06,0.077922078,"BRCA"
"TCGA-AC-A62X",79,2,71,8,59,4,0.101265823,0.06779661,"BRCA"
"TCGA-AC-A6IW",238,2,167,71,169,52,0.298319328,0.307692308,"BRCA"
"TCGA-AC-A6IX",85,2,50,35,65,28,0.411764706,0.430769231,"BRCA"
"TCGA-AC-A6NO",43,4,10,33,33,24,0.76744186,0.727272727,"BRCA"
"TCGA-AC-A7VB",36,3,28,8,25,4,0.222222222,0.16,"BRCA"
"TCGA-AC-A8OP",233,1,233,0,162,0,0,0,"BRCA"
"TCGA-AC-A8OR",90,4,15,75,69,57,0.833333333,0.826086957,"BRCA"
"TCGA-AN-A03Y",38,2,36,2,36,2,0.052631579,0.055555556,"BRCA"
"TCGA-AN-A041",40,2,25,15,34,12,0.375,0.352941176,"BRCA"
"TCGA-AN-A046",7120,2,2320,4800,6231,4247,0.674157303,0.68159204,"BRCA"
"TCGA-AN-A049",34,4,24,10,31,10,0.294117647,0.322580645,"BRCA"
"TCGA-AN-A04A",56,3,34,22,50,22,0.392857143,0.44,"BRCA"
"TCGA-AN-A04C",90,2,56,34,77,28,0.377777778,0.363636364,"BRCA"
"TCGA-AN-A04D",107,3,90,17,96,17,0.158878505,0.177083333,"BRCA"
"TCGA-AN-A0AJ",107,3,91,16,89,15,0.14953271,0.168539326,"BRCA"
"TCGA-AN-A0AK",1403,4,995,408,1180,344,0.290805417,0.291525424,"BRCA"
"TCGA-AN-A0AL",93,4,57,36,74,27,0.387096774,0.364864865,"BRCA"
"TCGA-AN-A0AM",112,3,30,82,103,77,0.732142857,0.747572816,"BRCA"
"TCGA-AN-A0AR",144,3,113,31,117,29,0.215277778,0.247863248,"BRCA"
"TCGA-AN-A0AS",42,2,30,12,34,10,0.285714286,0.294117647,"BRCA"
"TCGA-AN-A0AT",135,2,113,22,125,20,0.162962963,0.16,"BRCA"
"TCGA-AN-A0FD",40,3,20,20,37,18,0.5,0.486486486,"BRCA"
"TCGA-AN-A0FF",25,5,8,17,22,15,0.68,0.681818182,"BRCA"
"TCGA-AN-A0FJ",114,3,95,19,87,11,0.166666667,0.126436782,"BRCA"
"TCGA-AN-A0FK",51,3,39,12,47,11,0.235294118,0.234042553,"BRCA"
"TCGA-AN-A0FL",189,3,160,29,164,27,0.153439153,0.164634146,"BRCA"
"TCGA-AN-A0FN",53,5,8,45,46,38,0.849056604,0.826086957,"BRCA"
"TCGA-AN-A0FS",86,4,36,50,76,46,0.581395349,0.605263158,"BRCA"
"TCGA-AN-A0FV",110,4,79,31,97,29,0.281818182,0.298969072,"BRCA"
"TCGA-AN-A0FW",146,3,119,27,121,23,0.184931507,0.190082645,"BRCA"
"TCGA-AN-A0FX",143,2,134,9,125,6,0.062937063,0.048,"BRCA"
"TCGA-AN-A0FY",58,3,50,8,52,7,0.137931034,0.134615385,"BRCA"
"TCGA-AN-A0G0",44,3,35,9,35,6,0.204545455,0.171428571,"BRCA"
"TCGA-AN-A0XL",43,3,27,16,35,14,0.372093023,0.4,"BRCA"
"TCGA-AN-A0XN",178,3,127,51,158,47,0.286516854,0.297468354,"BRCA"
"TCGA-AN-A0XO",42,3,32,10,36,10,0.238095238,0.277777778,"BRCA"
"TCGA-AN-A0XP",32,3,28,4,25,4,0.125,0.16,"BRCA"
"TCGA-AN-A0XR",36,2,33,3,30,2,0.083333333,0.066666667,"BRCA"
"TCGA-AN-A0XS",32,3,21,11,26,8,0.34375,0.307692308,"BRCA"
"TCGA-AN-A0XU",133,3,111,22,113,21,0.165413534,0.185840708,"BRCA"
"TCGA-AN-A0XV",45,3,34,11,36,11,0.244444444,0.305555556,"BRCA"
"TCGA-AO-A03L",31,2,19,12,26,10,0.387096774,0.384615385,"BRCA"
"TCGA-AO-A03M",1106,3,175,931,957,820,0.841772152,0.856844305,"BRCA"
"TCGA-AO-A03N",123,2,115,8,108,8,0.06504065,0.074074074,"BRCA"
"TCGA-AO-A03O",82,4,59,23,71,20,0.280487805,0.281690141,"BRCA"
"TCGA-AO-A03P",55,3,46,9,43,5,0.163636364,0.11627907,"BRCA"
"TCGA-AO-A03R",56,3,36,20,49,16,0.357142857,0.326530612,"BRCA"
"TCGA-AO-A03T",110,4,34,76,95,65,0.690909091,0.684210526,"BRCA"
"TCGA-AO-A03V",66,3,56,10,54,6,0.151515152,0.111111111,"BRCA"
"TCGA-AO-A0J2",76,2,66,10,60,7,0.131578947,0.116666667,"BRCA"
"TCGA-AO-A0J3",91,3,69,22,80,19,0.241758242,0.2375,"BRCA"
"TCGA-AO-A0J4",143,2,108,35,126,32,0.244755245,0.253968254,"BRCA"
"TCGA-AO-A0J5",78,3,20,58,65,49,0.743589744,0.753846154,"BRCA"
"TCGA-AO-A0J6",127,3,108,19,99,15,0.149606299,0.151515152,"BRCA"
"TCGA-AO-A0J7",23,2,19,4,19,4,0.173913043,0.210526316,"BRCA"
"TCGA-AO-A0J8",31,3,22,9,24,6,0.290322581,0.25,"BRCA"
"TCGA-AO-A0J9",156,2,134,22,133,19,0.141025641,0.142857143,"BRCA"
"TCGA-AO-A0JA",30,2,26,4,25,3,0.133333333,0.12,"BRCA"
"TCGA-AO-A0JC",196,2,11,185,173,162,0.943877551,0.936416185,"BRCA"
"TCGA-AO-A0JD",130,2,111,19,114,16,0.146153846,0.140350877,"BRCA"
"TCGA-AO-A0JE",55,3,42,13,51,12,0.236363636,0.235294118,"BRCA"
"TCGA-AO-A0JF",32,3,22,10,30,9,0.3125,0.3,"BRCA"
"TCGA-AO-A0JI",17,5,5,12,14,9,0.705882353,0.642857143,"BRCA"
"TCGA-AO-A0JJ",18,2,13,5,16,4,0.277777778,0.25,"BRCA"
"TCGA-AO-A0JM",50,2,45,5,41,4,0.1,0.097560976,"BRCA"
"TCGA-AO-A124",170,2,152,18,135,11,0.105882353,0.081481481,"BRCA"
"TCGA-AO-A125",41,4,27,14,37,12,0.341463415,0.324324324,"BRCA"
"TCGA-AO-A126",25,2,23,2,21,2,0.08,0.095238095,"BRCA"
"TCGA-AO-A128",1163,1,1163,0,1057,0,0,0,"BRCA"
"TCGA-AO-A129",146,2,137,9,128,6,0.061643836,0.046875,"BRCA"
"TCGA-AO-A12B",23,3,10,13,19,10,0.565217391,0.526315789,"BRCA"
"TCGA-AO-A12D",70,3,58,12,67,12,0.171428571,0.179104478,"BRCA"
"TCGA-AO-A12F",35,2,30,5,30,4,0.142857143,0.133333333,"BRCA"
"TCGA-AO-A12G",41,2,35,6,34,5,0.146341463,0.147058824,"BRCA"
"TCGA-AO-A12H",29,5,5,24,22,17,0.827586207,0.772727273,"BRCA"
"TCGA-AO-A1KP",25,2,22,3,20,3,0.12,0.15,"BRCA"
"TCGA-AO-A1KS",53,2,50,3,42,2,0.056603774,0.047619048,"BRCA"
"TCGA-AO-A1KT",48,2,38,10,45,9,0.208333333,0.2,"BRCA"
"TCGA-AQ-A0Y5",69,2,60,9,63,8,0.130434783,0.126984127,"BRCA"
"TCGA-AQ-A1H2",30,2,26,4,24,3,0.133333333,0.125,"BRCA"
"TCGA-AQ-A54O",26,4,6,20,22,18,0.769230769,0.818181818,"BRCA"
"TCGA-AR-A0TP",67,4,52,15,57,12,0.223880597,0.210526316,"BRCA"
"TCGA-AR-A0TS",93,2,77,16,81,15,0.172043011,0.185185185,"BRCA"
"TCGA-AR-A0TT",70,2,65,5,60,5,0.071428571,0.083333333,"BRCA"
"TCGA-AR-A0TV",72,1,72,0,61,0,0,0,"BRCA"
"TCGA-AR-A0TW",58,2,54,4,51,3,0.068965517,0.058823529,"BRCA"
"TCGA-AR-A0TX",389,2,339,50,335,46,0.128534704,0.137313433,"BRCA"
"TCGA-AR-A0TY",107,4,47,60,90,53,0.560747664,0.588888889,"BRCA"
"TCGA-AR-A0TZ",65,2,59,6,60,6,0.092307692,0.1,"BRCA"
"TCGA-AR-A0U1",105,1,105,0,90,0,0,0,"BRCA"
"TCGA-AR-A0U2",56,2,53,3,47,3,0.053571429,0.063829787,"BRCA"
"TCGA-AR-A0U3",41,4,24,17,36,13,0.414634146,0.361111111,"BRCA"
"TCGA-AR-A0U4",195,3,131,64,166,54,0.328205128,0.325301205,"BRCA"
"TCGA-AR-A1AH",108,2,100,8,90,8,0.074074074,0.088888889,"BRCA"
"TCGA-AR-A1AI",86,2,72,14,79,14,0.162790698,0.17721519,"BRCA"
"TCGA-AR-A1AJ",50,2,29,21,43,18,0.42,0.418604651,"BRCA"
"TCGA-AR-A1AK",76,2,71,5,65,4,0.065789474,0.061538462,"BRCA"
"TCGA-AR-A1AL",32,2,28,4,27,3,0.125,0.111111111,"BRCA"
"TCGA-AR-A1AN",27,4,21,6,21,6,0.222222222,0.285714286,"BRCA"
"TCGA-AR-A1AO",116,2,7,109,108,103,0.939655172,0.953703704,"BRCA"
"TCGA-AR-A1AP",52,2,49,3,35,1,0.057692308,0.028571429,"BRCA"
"TCGA-AR-A1AQ",43,3,27,16,40,16,0.372093023,0.4,"BRCA"
"TCGA-AR-A1AR",60,2,51,9,50,9,0.15,0.18,"BRCA"
"TCGA-AR-A1AS",40,3,30,10,34,8,0.25,0.235294118,"BRCA"
"TCGA-AR-A1AV",48,2,42,6,41,6,0.125,0.146341463,"BRCA"
"TCGA-AR-A1AW",37,2,15,22,34,19,0.594594595,0.558823529,"BRCA"
"TCGA-AR-A1AX",33,2,7,26,30,24,0.787878788,0.8,"BRCA"
"TCGA-AR-A1AY",70,3,49,21,63,20,0.3,0.317460317,"BRCA"
"TCGA-AR-A24L",56,3,37,19,51,18,0.339285714,0.352941176,"BRCA"
"TCGA-AR-A24N",45,2,30,15,40,13,0.333333333,0.325,"BRCA"
"TCGA-AR-A24O",25,2,11,14,22,13,0.56,0.590909091,"BRCA"
"TCGA-AR-A24Q",228,2,177,51,192,41,0.223684211,0.213541667,"BRCA"
"TCGA-AR-A24X",31,3,23,8,27,6,0.258064516,0.222222222,"BRCA"
"TCGA-AR-A251",193,2,174,19,167,15,0.098445596,0.089820359,"BRCA"
"TCGA-AR-A252",18,3,3,15,17,15,0.833333333,0.882352941,"BRCA"
