"tcga_id","Total_number_SNVs","Number_of_clusters","Number_of_clonal_SNVs","Number_of_subclonal_SNVs","Total_number_SNVs_CDS","Number_subclonal_SNVs_CDS","Subclonal_fraction","sML","cancer_type"
"TCGA-C5-A2M1",132,3,111,21,103,16,0.159090909,0.155339806,"CESC"
"TCGA-C5-A2M2",81,3,70,11,64,10,0.135802469,0.15625,"CESC"
"TCGA-C5-A7CK",205,2,173,32,142,21,0.156097561,0.147887324,"CESC"
"TCGA-C5-A7CL",173,2,153,20,135,17,0.115606936,0.125925926,"CESC"
"TCGA-C5-A7CO",147,2,100,47,111,32,0.319727891,0.288288288,"CESC"
"TCGA-C5-A7UC",94,3,79,15,73,10,0.159574468,0.136986301,"CESC"
"TCGA-C5-A7UE",224,2,62,162,176,134,0.723214286,0.761363636,"CESC"
"TCGA-C5-A7UI",174,2,144,30,134,24,0.172413793,0.179104478,"CESC"
"TCGA-C5-A7X3",93,2,68,25,67,16,0.268817204,0.23880597,"CESC"
"TCGA-C5-A7X5",338,2,297,41,252,30,0.121301775,0.119047619,"CESC"
"TCGA-C5-A7X8",103,3,91,12,77,10,0.116504854,0.12987013,"CESC"
"TCGA-C5-A7XC",113,3,23,90,84,67,0.796460177,0.797619048,"CESC"
"TCGA-C5-A8XI",76,5,18,58,64,47,0.763157895,0.734375,"CESC"
"TCGA-C5-A8XJ",499,2,472,27,364,23,0.054108216,0.063186813,"CESC"
"TCGA-C5-A8YQ",246,2,216,30,181,24,0.12195122,0.132596685,"CESC"
"TCGA-C5-A8ZZ",122,2,90,32,89,24,0.262295082,0.269662921,"CESC"
"TCGA-C5-A907",72,2,52,20,58,19,0.277777778,0.327586207,"CESC"
"TCGA-DG-A2KH",90,2,55,35,69,25,0.388888889,0.362318841,"CESC"
"TCGA-DG-A2KJ",134,3,94,40,105,33,0.298507463,0.314285714,"CESC"
"TCGA-DG-A2KK",548,3,433,115,405,86,0.209854015,0.212345679,"CESC"
"TCGA-DG-A2KL",283,2,262,21,209,15,0.074204947,0.071770335,"CESC"
"TCGA-DG-A2KM",288,2,20,268,215,203,0.930555556,0.944186047,"CESC"
"TCGA-DR-A0ZM",1697,2,1596,101,1469,95,0.059516794,0.064669843,"CESC"
"TCGA-DS-A0VK",173,3,142,31,156,30,0.179190751,0.192307692,"CESC"
"TCGA-DS-A0VL",92,3,70,22,84,22,0.239130435,0.261904762,"CESC"
"TCGA-DS-A0VM",380,3,308,72,332,61,0.189473684,0.18373494,"CESC"
"TCGA-DS-A0VN",185,2,169,16,160,13,0.086486486,0.08125,"CESC"
"TCGA-DS-A3LQ",65,3,45,20,39,16,0.307692308,0.41025641,"CESC"
"TCGA-DS-A5RQ",153,2,142,11,106,7,0.071895425,0.066037736,"CESC"
"TCGA-DS-A7WF",56,3,38,18,48,16,0.321428571,0.333333333,"CESC"
"TCGA-DS-A7WH",153,2,135,18,118,16,0.117647059,0.13559322,"CESC"
"TCGA-DS-A7WI",43,2,36,7,28,3,0.162790698,0.107142857,"CESC"
"TCGA-EA-A1QT",80,2,76,4,70,4,0.05,0.057142857,"CESC"
"TCGA-EA-A3HQ",138,2,130,8,107,7,0.057971014,0.065420561,"CESC"
"TCGA-EA-A3QD",151,1,151,0,108,0,0,0,"CESC"
"TCGA-EA-A3QE",101,2,85,16,76,14,0.158415842,0.184210526,"CESC"
"TCGA-EA-A3Y4",210,2,197,13,144,8,0.061904762,0.055555556,"CESC"
