"tcga_id","Total_number_SNVs","Number_of_clusters","Number_of_clonal_SNVs","Number_of_subclonal_SNVs","Total_number_SNVs_CDS","Number_subclonal_SNVs_CDS","Subclonal_fraction","sML","cancer_type"
"TCGA-KS-A41I",10,5,4,6,10,6,0.6,0.6,"THCA"
"TCGA-KS-A41J",13,5,4,9,12,8,0.692307692,0.666666667,"THCA"
"TCGA-KS-A41L",10,4,2,8,10,8,0.8,0.8,"THCA"
"TCGA-KS-A4I1",10,4,4,6,9,5,0.6,0.555555556,"THCA"
"TCGA-KS-A4I3",13,3,6,7,11,6,0.538461538,0.545454545,"THCA"
"TCGA-KS-A4I5",15,5,3,12,14,11,0.8,0.785714286,"THCA"
"TCGA-KS-A4I9",11,5,4,7,9,6,0.636363636,0.666666667,"THCA"
"TCGA-KS-A4ID",16,4,4,12,14,11,0.75,0.785714286,"THCA"
"TCGA-L6-A4EQ",19,3,12,7,18,6,0.368421053,0.333333333,"THCA"
"TCGA-L6-A4ET",11,3,2,9,11,9,0.818181818,0.818181818,"THCA"
"TCGA-MK-A4N6",12,5,2,10,10,8,0.833333333,0.8,"THCA"
"TCGA-MK-A4N7",18,4,3,15,18,15,0.833333333,0.833333333,"THCA"
"TCGA-MK-A84Z",20,2,18,2,19,2,0.1,0.105263158,"THCA"
"TCGA-QD-A8IV",10,3,8,2,10,2,0.2,0.2,"THCA"
"TCGA-BJ-A28R",12,4,3,9,11,9,0.75,0.818181818,"THCA"
"TCGA-BJ-A290",61,4,15,46,51,40,0.754098361,0.784313725,"THCA"
"TCGA-BJ-A2NA",49,4,8,41,43,37,0.836734694,0.860465116,"THCA"
"TCGA-BJ-A45F",11,5,2,9,11,9,0.818181818,0.818181818,"THCA"
"TCGA-BJ-A45G",15,3,3,12,15,12,0.8,0.8,"THCA"
"TCGA-BJ-A45I",15,2,3,12,14,11,0.8,0.785714286,"THCA"
"TCGA-BJ-A45J",19,2,1,18,17,16,0.947368421,0.941176471,"THCA"
"TCGA-BJ-A4O9",24,3,16,8,19,5,0.333333333,0.263157895,"THCA"
"TCGA-E8-A2JQ",18,2,3,15,17,15,0.833333333,0.882352941,"THCA"
"TCGA-EM-A1CT",25,3,18,7,23,6,0.28,0.260869565,"THCA"
"TCGA-EM-A1CU",15,5,4,11,14,10,0.733333333,0.714285714,"THCA"
"TCGA-EM-A2CS",14,5,3,11,12,9,0.785714286,0.75,"THCA"
"TCGA-EM-A3SU",14,3,4,10,14,10,0.714285714,0.714285714,"THCA"
"TCGA-H2-A2K9",31,3,6,25,28,22,0.806451613,0.785714286,"THCA"
"TCGA-J8-A4HW",14,5,6,8,14,8,0.571428571,0.571428571,"THCA"
